108.5973 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
110.0963 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
110.0964 	EXP 	Sound  set volume 1.000
110.1048 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Ready for next trial?\n\npress space bar.', units='height', win=Window(...), wrapWidth=1)
110.1236 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_7', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='The test is over!\n\nThank you so much!!', units='height', win=Window(...), wrapWidth=1)
110.1474 	EXP 	text: autoDraw = True
122.9697 	DATA 	Keypress: space
122.9847 	EXP 	Imported condition_practice.csv as conditions, 5 conditions, 4 params
122.9851 	EXP 	Created sequence: random, trialTypes=5, nReps=1, seed=None
122.9856 	EXP 	New trial (rep=0, index=0): OrderedDict([('sndfile', './stimuli_1/tmp/strong_90_1.wav'), ('tempo', 90), ('cond', 'strong'), ('delay', 1.013023596)])
123.0153 	EXP 	text: autoDraw = False
124.7855 	DATA 	Keypress: space
125.6685 	DATA 	Keypress: space
126.3682 	DATA 	Keypress: space
127.0565 	DATA 	Keypress: space
127.7515 	DATA 	Keypress: space
128.5019 	DATA 	Keypress: space
129.2185 	DATA 	Keypress: space
129.8847 	DATA 	Keypress: space
130.5902 	DATA 	Keypress: space
131.2689 	DATA 	Keypress: space
132.0029 	DATA 	Keypress: space
132.7196 	DATA 	Keypress: space
133.4026 	DATA 	Keypress: space
135.0169 	EXP 	text_2: autoDraw = True
137.0366 	DATA 	Keypress: space
137.0380 	EXP 	New trial (rep=0, index=1): OrderedDict([('sndfile', './stimuli_1/tmp/vweak_105_1.wav'), ('tempo', 105), ('cond', 'veryweak'), ('delay', 1.91267155)])
137.0510 	EXP 	text_2: autoDraw = False
142.6533 	DATA 	Keypress: space
143.1378 	DATA 	Keypress: space
143.7711 	DATA 	Keypress: space
144.3716 	DATA 	Keypress: space
144.9042 	DATA 	Keypress: space
145.5049 	DATA 	Keypress: space
146.1048 	DATA 	Keypress: space
146.6934 	DATA 	Keypress: space
147.3383 	DATA 	Keypress: space
147.9553 	DATA 	Keypress: space
149.9701 	EXP 	text_2: autoDraw = True
151.7388 	DATA 	Keypress: space
151.7400 	EXP 	New trial (rep=0, index=2): OrderedDict([('sndfile', './stimuli_1/tmp/medium_100_1.wav'), ('tempo', 100), ('cond', 'medium'), ('delay', 1.797198505)])
151.7533 	EXP 	text_2: autoDraw = False
155.3790 	DATA 	Keypress: space
155.9231 	DATA 	Keypress: space
156.5731 	DATA 	Keypress: space
157.1895 	DATA 	Keypress: space
157.8100 	DATA 	Keypress: space
158.4734 	DATA 	Keypress: space
159.1227 	DATA 	Keypress: space
159.8071 	DATA 	Keypress: space
160.4397 	DATA 	Keypress: space
161.0559 	DATA 	Keypress: space
161.7063 	DATA 	Keypress: space
162.3736 	DATA 	Keypress: space
164.5558 	EXP 	text_2: autoDraw = True
166.1577 	DATA 	Keypress: space
166.1590 	EXP 	New trial (rep=0, index=3): OrderedDict([('sndfile', './stimuli_1/tmp/medium_110_1.wav'), ('tempo', 110), ('cond', 'medium'), ('delay', 1.222685394)])
166.2064 	EXP 	text_2: autoDraw = False
168.6415 	DATA 	Keypress: space
169.1791 	DATA 	Keypress: space
169.7081 	DATA 	Keypress: space
170.3148 	DATA 	Keypress: space
170.8584 	DATA 	Keypress: space
171.4416 	DATA 	Keypress: space
172.0423 	DATA 	Keypress: space
172.5923 	DATA 	Keypress: space
173.1587 	DATA 	Keypress: space
173.7591 	DATA 	Keypress: space
174.3309 	DATA 	Keypress: space
174.9259 	DATA 	Keypress: space
175.4588 	DATA 	Keypress: space
176.1095 	DATA 	Keypress: space
176.6256 	DATA 	Keypress: space
178.3907 	EXP 	text_2: autoDraw = True
178.8975 	DATA 	Keypress: space
178.8986 	EXP 	New trial (rep=0, index=4): OrderedDict([('sndfile', './stimuli_1/tmp/medium_110_1.wav'), ('tempo', 110), ('cond', 'medium'), ('delay', 0.970866786)])
178.9174 	EXP 	text_2: autoDraw = False
181.0433 	DATA 	Keypress: space
181.5768 	DATA 	Keypress: space
182.1604 	DATA 	Keypress: space
182.7766 	DATA 	Keypress: space
183.3764 	DATA 	Keypress: space
183.9611 	DATA 	Keypress: space
184.5441 	DATA 	Keypress: space
185.1118 	DATA 	Keypress: space
185.7436 	DATA 	Keypress: space
186.3109 	DATA 	Keypress: space
186.8610 	DATA 	Keypress: space
187.4506 	DATA 	Keypress: space
188.0278 	DATA 	Keypress: space
188.5785 	DATA 	Keypress: space
189.1116 	DATA 	Keypress: space
190.8760 	EXP 	text_2: autoDraw = True
191.8457 	DATA 	Keypress: space
191.8594 	EXP 	text_2: autoDraw = False
191.8594 	EXP 	text_5: autoDraw = True
196.9168 	DATA 	Keypress: space
196.9238 	EXP 	Imported condition_test_1.csv as conditions, 50 conditions, 4 params
196.9243 	EXP 	Created sequence: random, trialTypes=50, nReps=1, seed=None
196.9248 	EXP 	New trial (rep=0, index=0): OrderedDict([('sndfile', './stimuli_1/tmp/medium_95_1.wav'), ('tempo', 95), ('cond', 'medium'), ('delay', 1.3706215803300168)])
196.9482 	EXP 	text_5: autoDraw = False
199.1961 	DATA 	Keypress: space
199.7964 	DATA 	Keypress: space
200.4793 	DATA 	Keypress: space
201.1634 	DATA 	Keypress: space
201.7797 	DATA 	Keypress: space
202.4625 	DATA 	Keypress: space
203.1963 	DATA 	Keypress: space
203.9797 	DATA 	Keypress: space
204.6128 	DATA 	Keypress: space
205.2978 	DATA 	Keypress: space
205.9889 	DATA 	Keypress: space
206.6805 	DATA 	Keypress: space
207.3474 	DATA 	Keypress: space
209.3123 	EXP 	text_3: autoDraw = True
210.2314 	DATA 	Keypress: space
210.2328 	EXP 	New trial (rep=0, index=1): OrderedDict([('sndfile', './stimuli_1/tmp/medium_105_1.wav'), ('tempo', 105), ('cond', 'medium'), ('delay', 1.6663985327680324)])
210.2628 	EXP 	text_3: autoDraw = False
212.2983 	DATA 	Keypress: space
212.8318 	DATA 	Keypress: space
213.2150 	DATA 	Keypress: space
213.6477 	DATA 	Keypress: space
214.1651 	DATA 	Keypress: space
214.8144 	DATA 	Keypress: space
215.3490 	DATA 	Keypress: space
215.9156 	DATA 	Keypress: space
216.5159 	DATA 	Keypress: space
217.0988 	DATA 	Keypress: space
217.6824 	DATA 	Keypress: space
218.2988 	DATA 	Keypress: space
218.8320 	DATA 	Keypress: space
219.4687 	DATA 	Keypress: space
220.0492 	DATA 	Keypress: space
220.5823 	DATA 	Keypress: space
221.1402 	DATA 	Keypress: space
222.9144 	EXP 	text_3: autoDraw = True
223.4160 	DATA 	Keypress: space
223.4172 	EXP 	New trial (rep=0, index=2): OrderedDict([('sndfile', './stimuli_1/tmp/weak_100_2.wav'), ('tempo', 100), ('cond', 'weak'), ('delay', 0.9744812486321696)])
223.4477 	EXP 	text_3: autoDraw = False
225.2833 	DATA 	Keypress: space
225.7830 	DATA 	Keypress: space
226.3508 	DATA 	Keypress: space
226.9174 	DATA 	Keypress: space
227.4841 	DATA 	Keypress: space
228.3058 	DATA 	Keypress: space
228.9336 	DATA 	Keypress: space
229.5391 	DATA 	Keypress: space
230.1835 	DATA 	Keypress: space
230.7353 	DATA 	Keypress: space
231.2504 	DATA 	Keypress: space
231.9015 	DATA 	Keypress: space
232.5188 	DATA 	Keypress: space
233.1510 	DATA 	Keypress: space
233.7066 	DATA 	Keypress: space
235.4001 	EXP 	text_3: autoDraw = True
236.0010 	DATA 	Keypress: space
236.0023 	EXP 	New trial (rep=0, index=3): OrderedDict([('sndfile', './stimuli_1/tmp/strong_105_1.wav'), ('tempo', 105), ('cond', 'strong'), ('delay', 1.8750845453371756)])
236.0167 	EXP 	text_3: autoDraw = False
239.0014 	DATA 	Keypress: space
239.4692 	DATA 	Keypress: space
239.9856 	DATA 	Keypress: space
240.5190 	DATA 	Keypress: space
241.0852 	DATA 	Keypress: space
241.6774 	DATA 	Keypress: space
242.2695 	DATA 	Keypress: space
242.7862 	DATA 	Keypress: space
243.2944 	DATA 	Keypress: space
243.8356 	DATA 	Keypress: space
244.4030 	DATA 	Keypress: space
244.9700 	DATA 	Keypress: space
245.5368 	DATA 	Keypress: space
246.0864 	DATA 	Keypress: space
246.6364 	DATA 	Keypress: space
247.1246 	DATA 	Keypress: space
248.8853 	EXP 	text_3: autoDraw = True
249.3368 	DATA 	Keypress: space
249.3381 	EXP 	New trial (rep=0, index=4): OrderedDict([('sndfile', './stimuli_1/tmp/vweak_105_1.wav'), ('tempo', 105), ('cond', 'veryweak'), ('delay', 2.000868469173824)])
249.3516 	EXP 	text_3: autoDraw = False
251.8102 	DATA 	Keypress: space
252.4879 	DATA 	Keypress: space
253.2266 	DATA 	Keypress: space
253.8377 	DATA 	Keypress: space
254.3870 	DATA 	Keypress: space
254.9541 	DATA 	Keypress: space
255.5876 	DATA 	Keypress: space
256.1210 	DATA 	Keypress: space
256.7379 	DATA 	Keypress: space
257.3108 	DATA 	Keypress: space
257.8876 	DATA 	Keypress: space
258.5056 	DATA 	Keypress: space
259.0555 	DATA 	Keypress: space
259.6555 	DATA 	Keypress: space
260.2390 	DATA 	Keypress: space
262.3583 	EXP 	text_3: autoDraw = True
263.1070 	DATA 	Keypress: space
263.1215 	EXP 	New trial (rep=0, index=5): OrderedDict([('sndfile', './stimuli_1/tmp/vweak_105_2.wav'), ('tempo', 105), ('cond', 'veryweak'), ('delay', 1.1450150374808907)])
263.1372 	EXP 	text_3: autoDraw = False
264.7229 	DATA 	Keypress: space
265.1392 	DATA 	Keypress: space
265.5566 	DATA 	Keypress: space
266.1727 	DATA 	Keypress: space
266.9408 	DATA 	Keypress: space
267.5903 	DATA 	Keypress: space
268.1740 	DATA 	Keypress: space
268.8331 	DATA 	Keypress: space
269.4563 	DATA 	Keypress: space
270.0904 	DATA 	Keypress: space
270.8233 	DATA 	Keypress: space
271.3741 	DATA 	Keypress: space
272.0144 	DATA 	Keypress: space
272.6740 	DATA 	Keypress: space
273.2569 	DATA 	Keypress: space
275.2727 	EXP 	text_3: autoDraw = True
276.6915 	DATA 	Keypress: space
276.7067 	EXP 	New trial (rep=0, index=6): OrderedDict([('sndfile', './stimuli_1/tmp/perfect_110_0.wav'), ('tempo', 110), ('cond', 'perfect'), ('delay', 1.8837210676143408)])
276.7231 	EXP 	text_3: autoDraw = False
280.4827 	DATA 	Keypress: space
280.8753 	DATA 	Keypress: space
281.3980 	DATA 	Keypress: space
281.9259 	DATA 	Keypress: space
282.4968 	DATA 	Keypress: space
283.0089 	DATA 	Keypress: space
289.6083 	EXP 	text_3: autoDraw = True
290.9812 	DATA 	Keypress: space
290.9826 	EXP 	New trial (rep=0, index=7): OrderedDict([('sndfile', './stimuli_1/tmp/perfect_95_0.wav'), ('tempo', 95), ('cond', 'perfect'), ('delay', 1.4400885785760469)])
291.0121 	EXP 	text_3: autoDraw = False
293.4605 	DATA 	Keypress: space
294.1445 	DATA 	Keypress: space
294.8107 	DATA 	Keypress: space
295.4600 	DATA 	Keypress: space
296.0441 	DATA 	Keypress: space
296.6608 	DATA 	Keypress: space
297.3112 	DATA 	Keypress: space
297.9282 	DATA 	Keypress: space
303.4528 	EXP 	text_3: autoDraw = True
304.0362 	DATA 	Keypress: space
304.0374 	EXP 	New trial (rep=0, index=8): OrderedDict([('sndfile', './stimuli_1/tmp/strong_95_2.wav'), ('tempo', 95), ('cond', 'strong'), ('delay', 1.1173507911145857)])
304.0647 	EXP 	text_3: autoDraw = False
306.3289 	DATA 	Keypress: space
307.1464 	DATA 	Keypress: space
307.7130 	DATA 	Keypress: space
308.3291 	DATA 	Keypress: space
308.9965 	DATA 	Keypress: space
309.6296 	DATA 	Keypress: space
310.3124 	DATA 	Keypress: space
310.9843 	DATA 	Keypress: space
311.6464 	DATA 	Keypress: space
312.2969 	DATA 	Keypress: space
312.9304 	DATA 	Keypress: space
313.6057 	DATA 	Keypress: space
314.2461 	DATA 	Keypress: space
316.1690 	EXP 	text_3: autoDraw = True
316.8474 	DATA 	Keypress: space
316.8485 	EXP 	New trial (rep=0, index=9): OrderedDict([('sndfile', './stimuli_1/tmp/perfect_95_1.wav'), ('tempo', 95), ('cond', 'perfect'), ('delay', 0.8659592093324232)])
316.8612 	EXP 	text_3: autoDraw = False
318.7824 	DATA 	Keypress: space
319.4480 	DATA 	Keypress: space
320.1058 	DATA 	Keypress: space
320.6819 	DATA 	Keypress: space
321.3812 	DATA 	Keypress: space
321.9485 	DATA 	Keypress: space
322.5527 	DATA 	Keypress: space
323.2145 	DATA 	Keypress: space
328.7371 	EXP 	text_3: autoDraw = True
329.4817 	DATA 	Keypress: space
329.4829 	EXP 	New trial (rep=0, index=10): OrderedDict([('sndfile', './stimuli_1/tmp/perfect_105_0.wav'), ('tempo', 105), ('cond', 'perfect'), ('delay', 2.376167666662905)])
329.4973 	EXP 	text_3: autoDraw = False
333.2714 	DATA 	Keypress: space
333.7162 	DATA 	Keypress: space
334.3165 	DATA 	Keypress: space
334.8931 	DATA 	Keypress: space
335.4669 	DATA 	Keypress: space
336.0342 	DATA 	Keypress: space
336.6004 	DATA 	Keypress: space
342.8661 	EXP 	text_3: autoDraw = True
343.6010 	DATA 	Keypress: space
343.6022 	EXP 	New trial (rep=0, index=11): OrderedDict([('sndfile', './stimuli_1/tmp/perfect_105_1.wav'), ('tempo', 105), ('cond', 'perfect'), ('delay', 1.612711409659772)])
343.6157 	EXP 	text_3: autoDraw = False
346.0517 	DATA 	Keypress: space
346.5013 	DATA 	Keypress: space
347.0187 	DATA 	Keypress: space
347.6360 	DATA 	Keypress: space
348.2602 	DATA 	Keypress: space
348.8028 	DATA 	Keypress: space
349.3688 	DATA 	Keypress: space
349.9270 	DATA 	Keypress: space
356.2347 	EXP 	text_3: autoDraw = True
357.0788 	DATA 	Keypress: space
357.0800 	EXP 	New trial (rep=0, index=12): OrderedDict([('sndfile', './stimuli_1/tmp/weak_95_1.wav'), ('tempo', 95), ('cond', 'weak'), ('delay', 1.9726481258285025)])
357.1084 	EXP 	text_3: autoDraw = False
359.9865 	DATA 	Keypress: space
360.5873 	DATA 	Keypress: space
361.3372 	DATA 	Keypress: space
361.9584 	DATA 	Keypress: space
362.6714 	DATA 	Keypress: space
363.2713 	DATA 	Keypress: space
363.9452 	DATA 	Keypress: space
364.6382 	DATA 	Keypress: space
365.2714 	DATA 	Keypress: space
365.9715 	DATA 	Keypress: space
366.7722 	DATA 	Keypress: space
367.4218 	DATA 	Keypress: space
368.1217 	DATA 	Keypress: space
370.0701 	EXP 	text_3: autoDraw = True
371.5219 	DATA 	Keypress: space
371.5231 	EXP 	New trial (rep=0, index=13): OrderedDict([('sndfile', './stimuli_1/tmp/perfect_110_1.wav'), ('tempo', 110), ('cond', 'perfect'), ('delay', 1.7704271467992068)])
371.5372 	EXP 	text_3: autoDraw = False
374.1252 	DATA 	Keypress: space
374.5229 	DATA 	Keypress: space
374.9885 	DATA 	Keypress: space
375.5110 	DATA 	Keypress: space
376.0225 	DATA 	Keypress: space
376.6060 	DATA 	Keypress: space
377.1728 	DATA 	Keypress: space
377.6726 	DATA 	Keypress: space
384.3056 	EXP 	text_3: autoDraw = True
384.8259 	DATA 	Keypress: space
384.8401 	EXP 	New trial (rep=0, index=14): OrderedDict([('sndfile', './stimuli_1/tmp/strong_110_1.wav'), ('tempo', 110), ('cond', 'strong'), ('delay', 2.342405954917332)])
384.8791 	EXP 	text_3: autoDraw = False
388.2418 	DATA 	Keypress: space
388.8253 	DATA 	Keypress: space
389.4243 	DATA 	Keypress: space
390.0002 	DATA 	Keypress: space
390.5421 	DATA 	Keypress: space
391.1253 	DATA 	Keypress: space
391.7089 	DATA 	Keypress: space
392.2761 	DATA 	Keypress: space
392.9304 	DATA 	Keypress: space
393.4426 	DATA 	Keypress: space
393.9930 	DATA 	Keypress: space
394.5750 	DATA 	Keypress: space
395.1587 	DATA 	Keypress: space
395.7764 	DATA 	Keypress: space
396.3765 	DATA 	Keypress: space
398.1908 	EXP 	text_3: autoDraw = True
398.9941 	DATA 	Keypress: space
399.0093 	EXP 	New trial (rep=0, index=15): OrderedDict([('sndfile', './stimuli_1/tmp/strong_110_2.wav'), ('tempo', 110), ('cond', 'strong'), ('delay', 1.9369911731854192)])
399.0238 	EXP 	text_3: autoDraw = False
402.0272 	DATA 	Keypress: space
402.5615 	DATA 	Keypress: space
403.0940 	DATA 	Keypress: space
403.7602 	DATA 	Keypress: space
404.3111 	DATA 	Keypress: space
404.9435 	DATA 	Keypress: space
405.5272 	DATA 	Keypress: space
406.1038 	DATA 	Keypress: space
406.7115 	DATA 	Keypress: space
407.2771 	DATA 	Keypress: space
407.8610 	DATA 	Keypress: space
408.4775 	DATA 	Keypress: space
409.0942 	DATA 	Keypress: space
409.6539 	DATA 	Keypress: space
410.2116 	DATA 	Keypress: space
411.9596 	EXP 	text_3: autoDraw = True
413.1112 	DATA 	Keypress: space
413.1124 	EXP 	New trial (rep=0, index=16): OrderedDict([('sndfile', './stimuli_1/tmp/weak_90_1.wav'), ('tempo', 90), ('cond', 'weak'), ('delay', 1.282481392037714)])
413.1436 	EXP 	text_3: autoDraw = False
415.3286 	DATA 	Keypress: space
415.7122 	DATA 	Keypress: space
416.5296 	DATA 	Keypress: space
417.4795 	DATA 	Keypress: space
418.0852 	DATA 	Keypress: space
418.5294 	DATA 	Keypress: space
419.1130 	DATA 	Keypress: space
419.8298 	DATA 	Keypress: space
420.3622 	DATA 	Keypress: space
420.9467 	DATA 	Keypress: space
421.4300 	DATA 	Keypress: space
422.0461 	DATA 	Keypress: space
422.4305 	DATA 	Keypress: space
422.9469 	DATA 	Keypress: space
423.2635 	DATA 	Keypress: space
423.4798 	DATA 	Keypress: space
423.7361 	DATA 	Keypress: space
425.4119 	EXP 	text_3: autoDraw = True
426.0656 	DATA 	Keypress: space
426.0800 	EXP 	New trial (rep=0, index=17): OrderedDict([('sndfile', './stimuli_1/tmp/perfect_100_1.wav'), ('tempo', 100), ('cond', 'perfect'), ('delay', 2.462429502310373)])
426.0954 	EXP 	text_3: autoDraw = False
429.4815 	DATA 	Keypress: space
430.0815 	DATA 	Keypress: space
430.6143 	DATA 	Keypress: space
431.2490 	DATA 	Keypress: space
431.7534 	DATA 	Keypress: space
432.4648 	DATA 	Keypress: space
433.0654 	DATA 	Keypress: space
433.6659 	DATA 	Keypress: space
439.5473 	EXP 	text_3: autoDraw = True
440.8428 	DATA 	Keypress: space
440.8440 	EXP 	New trial (rep=0, index=18): OrderedDict([('sndfile', './stimuli_1/tmp/medium_105_2.wav'), ('tempo', 105), ('cond', 'medium'), ('delay', 0.8825097572066065)])
440.8687 	EXP 	text_3: autoDraw = False
442.8093 	DATA 	Keypress: space
443.4159 	DATA 	Keypress: space
443.9727 	DATA 	Keypress: space
444.6002 	DATA 	Keypress: space
445.2381 	DATA 	Keypress: space
445.7670 	DATA 	Keypress: space
446.2840 	DATA 	Keypress: space
446.8432 	DATA 	Keypress: space
447.4337 	DATA 	Keypress: space
448.0343 	DATA 	Keypress: space
448.5006 	DATA 	Keypress: space
449.0504 	DATA 	Keypress: space
449.3894 	DATA 	Keypress: space
449.7840 	DATA 	Keypress: space
450.1177 	DATA 	Keypress: space
450.8344 	DATA 	Keypress: space
452.7328 	EXP 	text_3: autoDraw = True
453.4865 	DATA 	Keypress: space
453.5007 	EXP 	New trial (rep=0, index=19): OrderedDict([('sndfile', './stimuli_1/tmp/weak_105_2.wav'), ('tempo', 105), ('cond', 'weak'), ('delay', 2.065051120273794)])
453.5320 	EXP 	text_3: autoDraw = False
456.6686 	DATA 	Keypress: space
457.0514 	DATA 	Keypress: space
457.5244 	DATA 	Keypress: space
458.0516 	DATA 	Keypress: space
458.6857 	DATA 	Keypress: space
459.0599 	DATA 	Keypress: space
459.4345 	DATA 	Keypress: space
459.7855 	DATA 	Keypress: space
460.1189 	DATA 	Keypress: space
460.3952 	DATA 	Keypress: space
460.7693 	DATA 	Keypress: space
461.0184 	DATA 	Keypress: space
461.2695 	DATA 	Keypress: space
461.5689 	DATA 	Keypress: space
461.8863 	DATA 	Keypress: space
462.4196 	DATA 	Keypress: space
462.9577 	DATA 	Keypress: space
463.1758 	DATA 	Keypress: space
463.5361 	DATA 	Keypress: space
464.2202 	DATA 	Keypress: space
464.4584 	DATA 	Keypress: space
464.6577 	DATA 	Keypress: space
464.9358 	DATA 	Keypress: space
466.5849 	EXP 	text_3: autoDraw = True
467.2547 	DATA 	Keypress: space
467.2689 	EXP 	New trial (rep=0, index=20): OrderedDict([('sndfile', './stimuli_1/tmp/weak_90_2.wav'), ('tempo', 90), ('cond', 'weak'), ('delay', 2.0384375203910188)])
467.2852 	EXP 	text_3: autoDraw = False
470.3545 	DATA 	Keypress: space
471.0382 	DATA 	Keypress: space
471.6543 	DATA 	Keypress: space
472.3212 	DATA 	Keypress: space
472.9539 	DATA 	Keypress: space
473.6548 	DATA 	Keypress: space
474.3385 	DATA 	Keypress: space
474.9369 	DATA 	Keypress: space
475.6217 	DATA 	Keypress: space
476.2221 	DATA 	Keypress: space
476.8718 	DATA 	Keypress: space
477.6721 	DATA 	Keypress: space
478.2547 	DATA 	Keypress: space
480.3203 	EXP 	text_3: autoDraw = True
480.8063 	DATA 	Keypress: space
480.8215 	EXP 	New trial (rep=0, index=21): OrderedDict([('sndfile', './stimuli_1/tmp/weak_100_1.wav'), ('tempo', 100), ('cond', 'weak'), ('delay', 0.9200911357943652)])
480.8530 	EXP 	text_3: autoDraw = False
482.8550 	DATA 	Keypress: space
483.4393 	DATA 	Keypress: space
484.0895 	DATA 	Keypress: space
484.7063 	DATA 	Keypress: space
485.3064 	DATA 	Keypress: space
485.8230 	DATA 	Keypress: space
486.3731 	DATA 	Keypress: space
486.8728 	DATA 	Keypress: space
487.7392 	DATA 	Keypress: space
488.2734 	DATA 	Keypress: space
488.9065 	DATA 	Keypress: space
489.5333 	DATA 	Keypress: space
489.7740 	DATA 	Keypress: space
490.0239 	DATA 	Keypress: space
490.3902 	DATA 	Keypress: space
490.7576 	DATA 	Keypress: space
491.0752 	DATA 	Keypress: space
492.7555 	EXP 	text_3: autoDraw = True
493.1161 	DATA 	Keypress: space
493.1173 	EXP 	New trial (rep=0, index=22): OrderedDict([('sndfile', './stimuli_1/tmp/strong_90_2.wav'), ('tempo', 90), ('cond', 'strong'), ('delay', 1.29545815814535)])
493.1432 	EXP 	text_3: autoDraw = False
495.3419 	DATA 	Keypress: space
495.9750 	DATA 	Keypress: space
496.6583 	DATA 	Keypress: space
497.2914 	DATA 	Keypress: space
497.9795 	DATA 	Keypress: space
498.6080 	DATA 	Keypress: space
499.2923 	DATA 	Keypress: space
499.9413 	DATA 	Keypress: space
500.5655 	DATA 	Keypress: space
501.2259 	DATA 	Keypress: space
501.8253 	DATA 	Keypress: space
502.5170 	DATA 	Keypress: space
503.1762 	DATA 	Keypress: space
503.7815 	DATA 	Keypress: space
505.4237 	EXP 	text_3: autoDraw = True
505.9588 	DATA 	Keypress: space
505.9601 	EXP 	New trial (rep=0, index=23): OrderedDict([('sndfile', './stimuli_1/tmp/medium_90_2.wav'), ('tempo', 90), ('cond', 'medium'), ('delay', 2.1384331573709567)])
505.9906 	EXP 	text_3: autoDraw = False
509.2926 	DATA 	Keypress: space
509.9264 	DATA 	Keypress: space
510.5265 	DATA 	Keypress: space
511.2438 	DATA 	Keypress: space
511.8603 	DATA 	Keypress: space
512.5652 	DATA 	Keypress: space
513.2610 	DATA 	Keypress: space
513.9606 	DATA 	Keypress: space
514.5943 	DATA 	Keypress: space
515.3103 	DATA 	Keypress: space
515.9609 	DATA 	Keypress: space
516.6456 	DATA 	Keypress: space
517.3780 	DATA 	Keypress: space
519.1096 	EXP 	text_3: autoDraw = True
519.6947 	DATA 	Keypress: space
